Symbol,Trust_Score,Verdict,Current_Price,Actual_Return_1Y,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,cash_reserves,operating_costs,net_income,analyst_target,current_price,sector,rsi,macd,macd_signal,roc,sma_50,sma_200,ema_20,price_vs_sma50,price_vs_sma200,bb_upper,bb_lower,bb_position,atr,volatility,volume_trend,volume_ratio,trend_strength
C,71.4,TRUSTED,119.4,93.72593728403113,16.769663,0.0,0.116,0.19488001,0.06995,0.0,2.01,962339012608.0,0.0,13436999680.0,118.14286,119.4,Financial Services,90.33076706918332,4.035449445313702,3.2626784042780326,18.019179289191083,103.43279388427734,87.58300218582153,110.41205809126185,15.437277716258915,36.327824516168626,119.70184873210144,99.32115084065248,0.9851895549489904,2.370713370186942,31.366568909922705,14.552551066238854,1.0949361899223353,0.758014280522393
EW,71.4,TRUSTED,86.23,-5.231341878803216,37.82018,6.862,0.147,0.23249,0.13492,524500000.0,0.0,3841999872.0,0.0,1342200064.0,95.80071,86.23,Healthcare,59.35163375811932,0.6201199667850688,0.5855950596683915,-0.6795627044050746,82.79219985961915,77.50435009002686,84.86238002770625,4.152327759310081,11.258275511982568,87.5234241016226,82.65357556268404,0.7344022643934387,1.7335717337472099,23.830137509003617,-45.660645587694304,0.39565269619947324,-0.048308718973390105
BSX,71.4,TRUSTED,96.09,23.683867911409862,51.385025,50.973,0.203,0.1443,0.12488,3065125120.0,0.0,1275000064.0,0.0,2791000064.0,125.85781,96.09,Healthcare,41.11746590409151,-1.0887385954593611,-1.4129859009872032,-5.199293844442548,98.57719985961914,100.9552001953125,95.94702609825833,-2.523102223709407,-4.819171125419425,102.9488359077717,89.55116332928884,0.4880573823772486,2.197856903076172,23.993139915160324,-42.351164319025784,0.7150226771454657,-0.390914955790779
HCA,71.4,TRUSTED,474.04,47.819918144611194,18.316849,0.0,0.096,0.0853,0.0,6101125120.0,0.61,1091000064.0,0.0,6344000000.0,481.95,474.04,Healthcare,41.83049448176424,-0.7634587995454467,2.060929030071311,-7.968371869479957,469.88756591796874,396.062685546875,477.7735405894533,0.8837098336153993,19.68812661318433,515.5206719242685,455.23388129838764,0.3119444085726606,11.18143834744686,27.430552451579498,-52.45664739884393,0.4463543163276409,-0.47002161779482726
MOH,71.4,TRUSTED,164.02,-44.087268932211444,10.099754,91.911,0.116,0.020610001,0.19708,-186375008.0,0.0,8447000064.0,0.0,883000000.0,176.625,164.02,Healthcare,74.72672934947256,3.0579179181725067,1.8761005858387059,11.75308271298912,157.92539978027344,228.42585052490233,158.72425996133336,3.859166733576179,-28.195515570782586,172.80280782346225,140.99219339724087,0.7239033665517107,5.360001700265067,52.535619396128496,-43.94694601672721,0.6765101930254706,0.7517814661712972
FAF,71.4,TRUSTED,60.93,13.764625162795022,13.103226,53.431,0.407,0.06805,0.092889994,1109987456.0,3.61,2991500032.0,0.0,482300000.0,77.2,60.93,Financial Services,33.270996259775586,-0.18124797999040254,0.17551592825611284,-6.591374919822349,62.62161323547363,60.96100275039673,63.22344427831245,-2.701324419632793,-0.05085619301225685,66.33176813464591,61.31188954968026,-0.07607539466158046,1.4282873512560639,26.89420139886528,25.759916172100123,0.865714186221203,-0.23419160139923176
THC,71.4,TRUSTED,198.76,47.89790974231505,13.511896,151.575,0.032,0.06495,0.27362,594875008.0,0.0,2975000064.0,0.0,1354000000.0,237.2381,198.76,Healthcare,28.340212225424494,-1.826055845631771,-1.0405866843615428,-9.017674449142435,202.93739990234374,172.68819992065428,200.76512871158835,-2.0584699505946316,15.097612111401334,222.17548972003425,187.58551034100088,0.32305553129668646,5.025000435965402,41.67286812819129,-24.393011118674835,0.4903153881629154,-0.6552178546506452
HUM,71.4,TRUSTED,257.12,-31.595718446421433,24.029907,69.686,0.111,0.01022,0.07159,1578249984.0,1.38,22123999232.0,0.0,1291000064.0,287.83334,257.12,Healthcare,50.158263387179446,2.01658005747106,1.3975819709700583,8.088107381641114,259.38820068359377,257.6241680908203,256.6834943580882,-0.8744443889230963,-0.19570096135354936,273.95342932915247,236.85157555366007,0.5462912900841552,9.194280351911273,44.12428212784136,-42.22527644155682,0.5345907005265441,0.43061893979327737
WIMI,71.4,TRUSTED,2.7,-67.81883325965754,1.7197452,12.059,-0.353,0.38756,0.13178,290783840.0,0.0,3189628416.0,0.0,170275360.0,0.0,2.7,Communication Services,34.18804655395654,-0.12435226282336709,-0.12912146592040735,-6.25000206960564,3.266000008583069,4.136074991226196,2.942219898738681,-17.330066117939424,-34.72071823138623,3.2241624205205506,2.6708376080896787,0.05270401568641098,0.1901428529194423,143.89345682668707,74.41776100993978,0.21853086463027416,-0.39870670353800663
BRK-B,71.4,TRUSTED,500.51,17.92243830012115,16.00096,18.166,0.021,0.18129,0.1017,48615874560.0,0.0,381673013248.0,0.0,67463000064.0,528.6667,500.51,Financial Services,47.33758710762455,0.060038309661024414,0.49748672643975267,-1.5848354095831327,497.24700134277344,498.1810493469238,500.4976535178032,0.6562148015051026,0.46749277632183234,514.7045681640612,489.6264346435559,0.43398664869417214,7.028570992606027,18.75894532508977,-20.708625432220124,0.7721900402894174,-0.11504906069517663
PFG,71.4,TRUSTED,89.52,11.410350608084334,13.126099,34.137,0.222,0.099580005,0.13767,1430724992.0,3.53,6516700160.0,0.0,1573500032.0,90.0,89.52,Financial Services,65.64683490022762,1.7714773017876126,1.8580201849869584,6.702849737375217,83.73575378417969,79.06810928344727,87.75665887348536,6.90773367108512,13.218840635420651,92.90878051314012,82.26101852860792,0.6817374510252453,1.8392846243722099,28.135466934340382,-31.4504333902976,0.6651389509253685,0.43314922370215936
FNF,71.4,TRUSTED,54.69,14.56970008100864,12.807962,51.178,0.118,0.08314,0.13961,690124992.0,3.8,4883999744.0,0.0,1168999936.0,70.2,54.69,Financial Services,44.49662566795113,0.05237729889676501,0.11623695846215984,-3.504297786562686,54.71684669494629,55.33124694824219,55.30677983270423,-0.04906727974838944,-1.1589262069821766,57.30238117083292,53.80782161847372,0.2524429745773547,1.0947235044412211,26.349696147019756,-32.59861225693873,0.6276822996350873,-0.1296526076655764
PFE,71.4,TRUSTED,24.88,-4.989615367862927,14.465116,66.531,-0.059,0.15654999,0.105979994,14302749696.0,6.91,14986000384.0,0.0,9797000192.0,28.62292,24.88,Healthcare,41.686739789364346,0.029423545186880062,0.15449261474471243,-3.2659415824779616,24.929344367980956,23.87179039001465,25.354406183323995,-0.19794025260340717,4.223431733774259,26.314339779058653,24.759660388788024,0.07740423699681871,0.580000468662807,26.144711348145577,-12.793154183693142,0.8548707843803794,-0.09574775869456252
MS,71.4,TRUSTED,179.5,80.2844392283349,18.410257,420.553,0.191,0.23606001,0.15135,0.0,2.23,570777010176.0,0.0,15562999808.0,172.61905,179.5,Financial Services,63.78819072357079,3.485011468223661,3.635835542661961,8.505112704558913,167.1978918457031,141.80883731842042,174.48640344197776,7.35781295953765,26.57885319019088,183.99033653081833,165.81766212640824,0.7529072259321047,3.3285696847098216,30.650036262688545,-37.32861900918937,0.5653191714177717,0.3290397737116199
BMY,71.4,TRUSTED,54.28,42.40221035435084,18.276094,274.414,0.028,0.12572,0.33777002,14718374912.0,4.64,16501999616.0,0.0,6039000064.0,54.5,54.28,Healthcare,68.40355282934763,1.8356951455312185,1.709115440724502,10.662588427289341,48.042400131225584,47.91342269897461,51.91134225693168,12.983528364597896,13.287667049631416,55.91520496462355,47.65079502011766,0.8021387859137185,1.260714394705636,29.005137431537538,-3.983574560260398,1.1842664303081911,0.6166565976204816
MA,71.4,TRUSTED,576.35,31.883441850987467,36.898205,239.715,0.167,0.45275003,1.8486099,16258499584.0,0.6,10648000512.0,0.0,14250000384.0,657.3667,576.35,Financial Services,65.21795903618415,6.355557991655132,3.163507187317582,5.467821927043288,554.8815954589844,558.9935398864747,559.975594906729,3.8690020182044385,3.104943878776801,583.0087820521371,528.6542062291128,0.8774931757745594,9.98358154296875,22.81446596760773,-36.753669869451144,0.6497933999499196,0.32750372612099565
BAC,71.4,TRUSTED,55.97,39.36112342989348,15.29235,0.0,0.126,0.29224002,0.09871,0.0,2.0,775117012992.0,0.0,28253999104.0,59.64583,55.97,Financial Services,71.09167533477785,0.834283040130849,0.7051968306727987,7.204392046787592,52.906581497192384,46.85534074783325,54.2949273861815,5.790243173570586,19.452767448482092,56.244666709745076,52.06608463302837,0.9342682555950254,0.929745233723809,26.742140901172938,-44.87504690505822,0.5600036707800706,0.3001005853073649
WFC,71.4,TRUSTED,94.47,73.01139406919326,15.563426,0.0,0.075,0.26629,0.115200005,0.0,1.91,417759002624.0,0.0,19971999744.0,95.79167,94.47,Financial Services,71.58521232722059,2.1991037410716956,1.9229532759110128,11.010579218084768,87.11048141479492,78.43635339736939,90.67259712885394,8.448489419848688,20.441602814074063,96.34982992837568,84.00316994955399,0.8477459725223631,1.7371412004743303,29.130599298922473,-37.78588333044135,0.5343075548710096,0.5420532381146531
ABBV,71.4,TRUSTED,228.79,41.457179055066,172.02255,0.0,0.091,0.04004,1.37961,20799000576.0,3.02,5671000064.0,0.0,2348000000.0,244.68036,228.79,Healthcare,47.34526624441832,-0.12335249835874151,-0.38046745189521713,-1.2985374141487416,226.56199981689454,203.6365273284912,226.25697601834548,0.9833923919452142,12.352138532133731,231.327970223587,220.87503118022158,0.7571996806902784,4.242140633719308,25.943052653124642,-37.20516843482305,0.574176421408138,-0.05771246393302717
AIG,71.4,TRUSTED,86.59,15.919042425695848,15.573741,22.48,-0.041,0.120170005,0.07688,9084624896.0,2.08,11002999808.0,0.0,3304999936.0,88.15,86.59,Financial Services,83.53850478521342,2.589364724397811,1.8137615093480217,16.043022582305817,78.6931982421875,80.22993991851807,82.05831053070224,10.034918229399954,7.927285531849905,90.0226401733408,70.9967720581045,0.819580172917248,2.111033255441017,24.54852180549465,-61.470446731904524,0.4606017487411499,0.9311177262299676
SPGI,71.4,TRUSTED,525.14,10.995111845984766,38.164246,31.784,0.088,0.28091,0.119940005,4847499776.0,0.73,1672000000.0,0.0,4216999936.0,609.05,525.14,Financial Services,72.0881540758958,6.386216097521981,3.4812196458975304,6.262775866393786,493.3779614257812,506.77149993896484,503.64223416364763,6.437671664715052,3.624614784313039,520.4736992367161,481.4932960025417,1.119709264773084,8.23856680733817,23.81848020945251,-3.4576202505999074,1.1059385884951054,0.24782092282903456
LH,71.4,TRUSTED,253.15,24.91057083676502,24.818626,75.557,0.086,0.062129997,0.10135999,1123149952.0,1.14,598099968.0,0.0,855200000.0,299.70587,253.15,Healthcare,32.04213875017928,-2.8858550100448497,-2.0021195323261933,-5.930657472344683,264.2064517211914,256.39447067260744,259.1807116738178,-4.184779649656152,-1.2654238477186073,272.5352700804444,249.85172637951663,0.14540353837362915,4.810003008161273,24.08946236447554,-4.085905413587588,0.9248046853019358,-0.3175505012312735
HBAN,71.4,TRUSTED,17.73,38.75338504851265,12.398602,0.0,0.148,0.29619,0.10434,0.0,3.5,13523999744.0,0.0,2108999936.0,20.0,17.73,Financial Services,69.23479313626693,0.49271845376112466,0.45174656393572055,10.545049693164495,16.139518833160402,15.7949250125885,17.132145657358144,9.854573271466496,12.251242269941645,18.335924703721336,15.84148027216978,0.7570901344520553,0.3171591190385608,29.714004892074524,-37.34287460411076,0.6135598016167101,0.5799115867372298
KEY,71.4,TRUSTED,21.05,48.43084646743389,25.987654,0.0,2.026,0.18115999,0.058179997,0.0,3.9,3140000000.0,0.0,932000000.0,22.7,21.05,Financial Services,87.3376277551263,0.8496123032491738,0.7605226625468368,15.864625540740368,18.33314952850342,17.029585676193236,19.94292736344935,14.819328802904879,23.608405027068326,22.05167754741509,17.510103954354932,0.779442457591092,0.41071414947509766,30.97416495017058,-49.26063342253901,0.44851609462185316,0.9347398831755828
BK,71.4,TRUSTED,117.22,87.76580363969128,16.914864,0.0,0.1,0.26568002,0.121520005,0.0,1.81,176476995584.0,0.0,5008999936.0,119.03333,117.22,Financial Services,64.29066226256501,1.794600469143674,1.8254547143320183,7.413180766878262,110.67438583374023,97.01494987487793,114.47201541437953,5.914300167697335,20.82673997346187,119.70293759088486,109.46405993719131,0.7574991660061449,2.0135710580008372,23.75713939629594,-26.499006126466085,0.6843348418853724,0.2774547379566247
BIIB,71.4,TRUSTED,174.82,-24.01112672555112,15.921677,36.194,0.028,0.1598,0.09307,2137600000.0,0.0,3960399872.0,0.0,1608499968.0,180.68724,174.82,Healthcare,39.95258457990558,2.0499230445296064,3.3262163427619567,-3.923938847109472,164.11640014648438,140.30970016479492,173.65251635197606,6.521960735295629,24.59580992539446,185.12436373780312,169.0736388867086,0.35801301753162207,5.024283272879464,32.51796762120502,-49.314022883041794,0.7611554168181138,-0.3160033981989027
CFG,71.4,TRUSTED,59.51,64.98887121273174,16.669468,0.0,0.136,0.22894,0.067140006,0.0,3.09,13064999936.0,0.0,1566000000.0,63.625,59.51,Financial Services,78.88380838622408,1.8262986841836408,1.6790898735085966,9.817309152324125,53.34615158081055,46.34343301773071,57.008066803732184,11.55443562106903,28.410854454319445,60.92583958976299,52.83515932686299,0.8250034333055828,1.1192855834960938,31.920864232369194,-42.13120919989932,0.6460897561489333,0.5762906130919155
FITB,71.4,TRUSTED,48.1,30.718868818829137,14.358209,0.0,0.067,0.29674,0.115109995,0.0,3.33,6003999744.0,0.0,2259000064.0,52.31,48.1,Financial Services,77.56520146908967,1.3595491801817303,1.2502863854009554,11.136783342817193,43.73539985656738,41.06867923736572,46.376082785186775,9.979555764592638,17.120879870804398,50.005190467435284,42.27980976144656,0.7533853584927818,0.8985718318394252,27.94818534058392,-5.561685229823265,1.1368124651904254,0.653598099719032
GATX,57.1,CAUTION,173.38,23.132943459308024,20.254673,332.16,0.084,0.18347,0.12134,-667662528.0,1.41,696099968.0,0.0,307600000.0,187.75,173.38,Industrials,70.82833638893611,3.6740656084422483,2.8441792475370304,9.15890450596959,162.02834503173827,157.20180297851562,167.3817286127802,7.005971608764291,10.291359003374739,176.72831073166742,156.22990765212165,0.8366552830549024,3.3968136109792346,23.93279595767836,-28.239935027265346,0.6995150330700398,0.5056020411863983
ALK,57.1,CAUTION,51.18,33.24655090684223,42.29752,160.611,0.226,0.01061,0.03526,132250000.0,0.0,2272000000.0,0.0,150000000.0,65.86667,51.18,Industrials,68.16761580855032,2.3205405085974036,2.0549408237995133,24.042662111465532,45.344399795532226,50.355100021362304,49.229884299125594,12.869506567420782,1.6381663097948906,56.95569988308566,40.310299720185824,0.6530152762092757,2.0328565325055803,51.90740826360838,-22.358689561291417,0.8697157734336673,1.3055896247749876
ELF,57.1,CAUTION,78.46,-62.797533299830086,56.04286,80.581,0.142,0.05905,0.08766,143969504.0,0.0,194403008.0,0.0,81821000.0,115.42857,78.46,Consumer Defensive,44.81822344056982,-2.928122647697222,-4.451802100458378,8.805988656737767,93.40120010375976,100.33290037155152,79.577705976167,-15.996797688561676,-21.8003279144522,82.55767770282596,73.13732275493773,0.5650186600164274,3.3628556387765065,75.35263939022241,-28.519826936053665,0.5488086147592702,0.2440764645849763
STWD,57.1,CAUTION,18.45,5.203808913930522,17.912622,284.262,0.67,0.7465,0.05406,0.0,10.41,338448992.0,0.0,357817984.0,21.5,18.45,Real Estate,51.136390729409825,0.06849114392867506,0.043053654737007396,1.0405286510188176,18.285400047302247,18.850721950531007,18.36534585431992,0.9001756330810547,-2.1257604278666147,18.61718927141429,18.14481081250905,0.6460708456894833,0.24071448189871653,20.58109376890685,-20.326782149864687,0.8778893804268056,0.06602122974209211
SNOW,57.1,CAUTION,225.1,65.8195211786372,0.0,125.912,0.287,-0.30764,-0.53093,1285029632.0,0.0,3353104896.0,0.0,-1349539968.0,283.1637,225.1,Technology,24.924588285024058,-7.667145861377406,-8.027409518576134,-10.075104059915493,246.75440124511718,208.97050003051757,230.1059843206325,-8.775687498311665,7.7185564807676394,264.1608211371097,199.96317941220673,0.3915537396065758,8.692858014787946,49.43933416798098,-39.23041989932796,0.7667618650668611,-0.8971092797540393
NVAX,57.1,CAUTION,6.8,-48.13119620078257,3.3830848,0.0,-0.166,0.32099,0.0,-455231136.0,0.0,762894016.0,0.0,341744992.0,12.77778,6.8,Healthcare,48.21428419375631,-0.14204532417298577,-0.20647567500036818,1.6442471236705312,7.343800020217896,7.360600006580353,6.779217508769645,-7.404883411665907,-7.616224429317111,7.026738743164666,6.444261260650032,0.6107342185127197,0.2228571687425886,74.61852047351547,-16.569603344058248,0.4560046384808826,-0.136522771037203
OKTA,57.1,CAUTION,89.06,-7.306413090414515,80.96363,6.137,0.116,0.06866,0.02964,962750016.0,0.0,2463000064.0,0.0,195000000.0,112.62125,89.06,Technology,58.22249037331429,1.456906803621763,1.0658005770946168,9.733851084302737,86.31490005493164,97.0934498977661,87.76714692518047,3.180328659264046,-8.273938507315505,94.44551532686259,79.15748378812765,0.6477298104321884,2.542786189488002,46.65373405277517,-60.108021581283936,0.41252022706713837,0.6576493928239718
TEAM,57.1,CAUTION,162.39,-10.50426964387273,0.0,88.892,0.206,-0.03384,-0.15349,1596747904.0,0.0,2778400000.0,0.0,-184788000.0,242.9,162.39,Technology,60.73945945442924,2.137640870176881,1.557137173943946,8.957331390833977,157.73979949951172,185.36905029296875,159.55525592804688,2.9480193996006148,-12.396379474892273,168.92064774439066,147.83035170629293,0.6903481893784139,5.20050048828125,49.91673030862127,-18.12613783849666,0.7557985369757841,0.49106190340353134
OUST,57.1,CAUTION,22.65,64.24945658198835,0.0,6.425,0.408,-0.64166,-0.42033002,1888875.0,0.0,244518000.0,0.0,-88099000.0,39.5,22.65,Technology,45.69208487811553,-0.7754040495659495,-0.7997583602774845,3.9944853280845343,26.21200012207031,21.287649993896483,23.316855802727236,-13.589197645931868,6.399718263990614,26.796435572831854,19.93556439665057,0.39564002182453756,1.6896426337105888,102.42348624085635,-19.850357455205277,0.5609865974916806,-0.1375303784705805
SPB,57.1,CAUTION,59.68,-25.296462773655847,15.501299,34.257,-0.052,0.03556,0.04946,152787504.0,3.15,123600000.0,0.0,99700000.0,77.71429,59.68,Consumer Defensive,54.01564107673725,1.2408890437046196,1.3878081945878762,1.3931357225980177,56.33186698913574,57.22082830429077,59.20943039175181,5.943586632209026,4.297686827963321,62.76095305077178,56.16404733069795,0.5329700201382418,1.9185714721679688,36.86827252488736,1.8692845615922538,0.6377695997332734,0.2496172010958234
GNRC,57.1,CAUTION,139.87,-9.139926086958242,26.641903,56.133,-0.05,0.06921,0.11969,227941872.0,0.0,300008992.0,0.0,312870016.0,206.5294,139.87,Industrials,31.4636865024153,-4.759551062284373,-2.8210875415042773,-5.84949016169633,162.21379974365234,151.92765003204346,151.28963645817024,-13.774293347282981,-7.936445349028204,173.10797717653193,134.07802441038214,0.14839809675169952,6.8935699462890625,46.94968137700498,-10.768920418249673,0.936432286741635,-0.40997915970024346
U,57.1,CAUTION,45.2,164.17298882300432,0.0,67.436,0.054,-0.24147,-0.12632,550342272.0,0.0,1898557952.0,0.0,-435528992.0,46.35455,45.2,Technology,51.830814283925285,1.3089592636636098,1.6445803275592885,6.153120759083512,40.906000213623045,32.20209995269775,44.76067374336638,10.497238857116038,40.36351924046741,49.94429299625526,40.90870726314415,0.4749325197667884,2.373143332345145,75.68833293806722,-26.145546718038965,0.47554739897773407,0.31870037011537344
ALNY,57.1,CAUTION,398.7,53.04594259495112,1245.9376,1185.712,1.493,0.0135699995,0.32724997,98124000.0,0.0,2724623872.0,0.0,43565000.0,491.91876,398.7,Healthcare,19.935515788815934,-14.468867050170218,-12.791940411446665,-7.23591821061617,444.1228009033203,367.2423991394043,417.2648717333652,-10.227529098686603,8.565899019651514,481.7709555771264,366.2020455215064,0.2811999063578993,15.950711931501116,43.682548387777814,-55.51637887715772,0.7564222858445636,-0.9177389822302848
UAL,57.1,CAUTION,113.53,153.8685082759821,11.3757515,218.897,0.026,0.05643,0.25588,2282625024.0,0.0,13329000448.0,0.0,3294000128.0,125.26087,113.53,Industrials,59.73023994515069,4.185857775490376,3.4931788416819853,14.78110866028423,100.62839965820312,88.68570014953613,107.66507086029337,12.821031801077668,28.01387212128887,116.82065404499787,97.79234415446501,0.827065289317251,3.2892870221819197,57.062630908043566,-39.86509367477874,0.45927878188507854,0.701223588306947
FE,57.1,CAUTION,44.64,20.116027191422347,19.408695,193.669,0.112,0.09312,0.11192001,-1862249984.0,3.99,1404000000.0,0.0,1330000000.0,50.0,44.64,Utilities,42.005415011304535,-0.4356224172394363,-0.4083074578649877,-4.859332626329738,45.779817810058596,42.33331586837769,44.93672665272,-2.489783653441541,5.4488609596344055,47.34745565047579,42.920543998572064,0.38840969196594394,0.5649997166224888,20.46893885109107,-21.88518425670594,0.7941556667441453,-0.3366417658847463
AHCO,57.1,CAUTION,10.11,-4.712532260663923,18.381817,117.176,0.018,0.02526,0.05519,191685120.0,0.0,81122000.0,0.0,75288000.0,13.25,10.11,Healthcare,65.0980509487203,0.21365875103846044,0.19977102395604496,4.442141920920697,9.590199966430664,9.25952496767044,9.95427001006394,5.4201131578703095,9.184863067773254,10.708265902032593,9.070734094152709,0.6346536644500825,0.3679999623979841,53.080469160043755,-36.362634177013625,0.6068084011622565,0.5000365783663898
DHR,57.1,CAUTION,230.83,-5.773538575534111,47.398357,35.544,0.044,0.14435,0.06843,4013874944.0,0.55,1528000000.0,0.0,3503000064.0,258.0909,230.83,Healthcare,53.227997369718345,1.9142923789082715,2.2602408928672926,0.025998854913099226,220.82539947509767,203.69226654052736,225.83168375525707,4.530548741104046,13.322908989835364,232.45331348364894,221.47668682152684,0.8521119736907933,4.5750002179827005,32.91145698700444,-49.666169658815555,0.4550849095646305,-0.022930974271979453
FTV,57.1,CAUTION,55.64,-1.6789011586509046,21.905512,52.244,0.023,0.09621,0.103649996,1297374976.0,0.43,430800000.0,0.0,884800000.0,57.5625,55.64,Technology,65.84657204829148,1.027091668692023,1.0260734974109973,4.547271581858852,51.91331565856934,51.30995149612427,54.21247581261368,7.178666366812838,8.439002118041838,56.18916663223331,52.36082726425107,0.8565521000625617,0.927285875592913,26.122334573326928,-47.36593031623849,0.42880835471213435,0.2681984600086589
AAL,57.1,CAUTION,15.6,46.067411556532164,17.931034,0.0,0.003,0.011089999,0.0,422500000.0,0.0,7386999808.0,0.0,602000000.0,15.87391,15.6,Industrials,62.621359110934776,0.6920900498757732,0.6475892049085878,15.898962386759147,13.640400009155274,12.030749988555907,14.950011974383948,14.366150340160058,29.66772974510335,16.43611495226891,13.401885154542615,0.7244392723894127,0.5292858396257673,54.959722804095975,14.392815846257259,1.1405631282445206,0.8194626434509004
CVS,57.1,CAUTION,78.04,41.039055079068596,205.36842,111.821,0.078,0.0011999999,0.0057800002,6976625152.0,3.41,11232000000.0,0.0,469000000.0,94.33333,78.04,Healthcare,61.98737059979121,-0.008251050127228154,0.011834232337645832,-0.5479805001740361,78.94127639770508,69.65740859985351,78.24086359159193,-1.1417037110435408,12.03402837425029,81.20608358370842,75.24891672146737,0.46852543475842584,1.8628572736467635,31.93102732855655,-47.291978795834304,0.4456147870445181,-0.004488530681839887
CYH,57.1,CAUTION,3.22,-15.263156831429587,1.3142858,0.0,-0.001,0.02602,0.0,240500000.0,0.0,123000000.0,0.0,329000000.0,3.90714,3.22,Healthcare,29.411779555475775,-0.04884930957600497,-0.03579846470718731,-7.204610891606464,3.434400005340576,3.157150012254715,3.318227942660233,-6.242720020875535,1.9907199883298952,3.689810974671002,3.0721890377267638,0.2393227669580181,0.1357142584664481,68.61481782332721,-50.813218913481975,0.3622364918457403,-0.6200061212351494
CNC,57.1,CAUTION,39.6,-41.644562859082406,0.0,83.51,0.215,-0.03155,-0.2186,4424000000.0,0.0,19236999168.0,0.0,-5289999872.0,40.41176,39.6,Healthcare,55.07058661643083,0.7163806007498223,0.7888742086327952,-0.1512893936506932,37.12800010681153,43.25464997291565,38.87398393026648,6.658043417900261,-8.449152868149332,40.82696248166301,37.49103754885457,0.6321967573446075,1.2692857469831194,58.635598120610986,-42.52414860829972,0.3899377574005646,0.10341490090307376
CNP,57.1,CAUTION,37.97,30.20275856547897,24.031645,202.111,0.071,0.11367,0.09606,-3115124992.0,2.42,638000000.0,0.0,1036000000.0,42.3125,37.97,Utilities,44.50403406016983,-0.3213720373030924,-0.3064376437274324,-3.6538914800415636,38.914017028808594,37.39959506988525,38.27489681371216,-2.4259017191841203,1.525166648868811,39.83255656086461,36.870444080004525,0.37120708541740804,0.5257137843540737,16.59364859592691,-18.303000358007967,0.7612263426216914,-0.2405724696533561
IR,57.1,CAUTION,81.45,-16.1551191818055,60.33333,47.62,0.051,0.07309,0.05382,1151687552.0,0.1,1192800000.0,0.0,545100032.0,88.30333,81.45,Industrials,55.46271598642792,0.6156007181637904,0.5978772307496504,2.504402072360958,78.41516555786133,79.98229312896729,79.74390817642615,3.870209759541353,1.8350359334012922,82.6839547576629,77.47304521181952,0.7631972310083535,1.8550006321498327,32.729587219255826,-40.933097211992035,0.5012116049170601,0.05801638056876359
GS,57.1,CAUTION,901.71,93.82780876725583,18.31627,586.142,0.207,0.29073998,0.13532,0.0,1.77,1010356977664.0,0.0,15788000256.0,813.4737,901.71,Financial Services,72.33881784402803,25.90891256268401,24.7446709647279,12.94499044942553,811.34021484375,691.2142198181152,863.9753302085355,11.13833697326465,30.453048580211572,932.4296269500029,790.2105647003876,0.7839979782497142,20.40712629045759,31.182732548778624,-44.80437296043675,0.5206650056325782,0.6202104545457703
GTLB,57.1,CAUTION,37.57,-26.261041339712676,0.0,0.0,0.246,-0.051269997,-0.05608,291952864.0,0.0,1204307968.0,0.0,-46467000.0,53.44444,37.57,Technology,48.41848019283228,-1.511898866623504,-1.5924549143463669,-8.899131508907882,43.349899978637694,45.54449989318848,39.55897921502017,-13.333134071039934,-17.509249672443776,42.58935916943297,35.95764095263735,0.2431283551981113,1.3945001874651228,57.41310524637008,-48.14660558100791,0.7236474804937391,-0.4330342766378563
MDB,57.1,CAUTION,437.13,72.65582298984523,0.0,2.297,0.187,-0.030580001,-0.032279998,345950880.0,0.0,2305761024.0,0.0,-70855000.0,441.98837,437.13,Technology,64.83402411334094,21.959603231168614,20.36385560286143,31.764884667012055,364.97060119628907,259.5547748565674,405.7070925745026,19.771292112296614,68.41532008970937,476.63540456500283,324.9255970219112,0.7395989071374359,12.959139142717634,69.79923075362538,-61.989825218055174,0.3633304160126805,1.3339968191332863
WCN,57.1,CAUTION,177.69,-0.7510572336738068,74.0375,110.676,0.051,0.0665,0.076069996,993154368.0,0.79,119930000.0,0.0,622052992.0,205.04,177.69,Industrials,59.26527092763585,1.195842554361235,0.7168709305648162,0.6742223464058074,172.26239959716796,182.78144790649415,174.15168392892616,3.150776290665073,-2.7855373307320233,179.84074476358887,168.44325487020018,0.8112968432259635,2.4550018310546875,18.94700725398023,-32.18008451046862,0.5709299426576914,0.03842682834258546
IVR,57.1,CAUTION,8.62,12.622307071896675,17.958334,669.294,0.278,0.73704004,0.06553,0.0,16.01,59277000.0,0.0,34458000.0,8.0,8.62,Real Estate,63.19018476696427,0.22630316555137497,0.18366448098525784,8.291455329763444,7.822999973297119,7.260551869869232,8.27163092780972,10.187906365619684,18.723755990663207,8.759613391911266,7.78738644405675,0.8563982343214419,0.19142845698765346,26.71517498353206,84.0412558952735,1.8760166049874387,0.327979031643471
XOM,57.1,CAUTION,119.42,11.084217346011044,17.357557,15.672,-0.051,0.091809995,0.11424,17292750848.0,3.45,13813999616.0,0.0,29952999424.0,131.56,119.42,Energy,54.844482652254776,0.579340709158231,0.5749010071435661,4.287831579003474,115.6984733581543,109.81971771240234,117.269708793015,3.2165720970843914,8.741854975155142,120.26220007044229,113.88480081456747,0.8679395992463312,2.1664281572614397,23.491849496749413,-23.225623555058093,0.7822743967578705,0.11758577543034615
