Symbol,Trust_Score,Verdict,Current_Price,Actual_Return_1Y,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,cash_reserves,operating_costs,net_income,analyst_target,current_price,sector,rsi,macd,macd_signal,roc,sma_50,sma_200,ema_20,price_vs_sma50,price_vs_sma200,bb_upper,bb_lower,bb_position,atr,volatility,volume_trend,volume_ratio,trend_strength
AMD,71.4,TRUSTED,214.9,18.330488011545636,112.513084,6.366,0.356,0.10323,0.05317,3245499904.0,0.0,7242999808.0,0.0,3131000064.0,282.82092,214.9,Technology,47.34564197338262,-4.094451093235193,-4.416510680812603,4.254591183199032,229.71359954833983,159.76524978637696,215.1846448969857,-6.4487281906608125,34.509847531818345,227.43710438341137,200.5638935413933,0.5334718072719328,8.273571559361049,60.81182014266765,-38.12687767809397,0.41759056668257,-0.1701178386284356
VMC,71.4,TRUSTED,292.84,17.25356845841276,34.61466,56.296,0.144,0.14189,0.13520999,931337472.0,0.67,191300000.0,0.0,1125200000.0,320.43478,292.84,Basic Materials,50.321089698163135,0.1152602135769029,0.4005050389153335,0.0409931390704753,291.6974743652344,274.0315259552002,292.10753682189784,0.391680447402744,6.863615533697864,299.8739626393381,286.6930325999197,0.46635280815451,6.182854788643973,23.74707619069469,-38.66287160689623,0.5854688241861181,-0.0485787388732365
PPG,71.4,TRUSTED,102.67,-18.41768815599402,18.366726,99.56,0.012,0.06348,0.1616,930499968.0,2.77,1918000000.0,0.0,1271000064.0,119.0,102.67,Basic Materials,57.08200083200084,1.1817776787843002,1.054677194430862,3.0823290580891847,99.58014221191408,105.80828220367432,101.5907364952156,3.1028836557150123,-2.966009814513382,104.80150337381748,98.39749717549893,0.6671606586777171,1.7228567940848214,29.63587005773031,-18.382860914430413,0.7973201212689282,0.2207030370653138
ETR,71.4,TRUSTED,92.33,77.03041225082721,22.74138,179.362,0.125,0.1421,0.11188,-3257634304.0,2.77,1516968960.0,0.0,1808936960.0,104.261,92.33,Utilities,38.67143556600965,-0.7322170746938212,-0.5852880335303905,-3.0859608644960383,94.65777435302736,87.17737777709961,93.18741569540808,-2.4591456305439903,5.910505896529282,96.6944799931199,90.44251951859886,0.3019024704567457,1.4628568376813615,21.485949839400828,-12.581868793955463,0.7911980550552219,-0.2354351827282211
NWE,71.4,TRUSTED,64.48,34.64451704025648,18.26629,114.652,0.121,0.13821,0.07617,-191786624.0,4.09,6203000.0,0.0,216952992.0,62.2,64.48,Utilities,42.01895651881031,0.1065901814463927,0.5806724422835051,-3.549877524711889,63.61726585388183,56.44844631195068,65.10097592475445,1.3561373496203442,14.228127733752263,68.67239259729074,63.06866155615163,0.2518575196455305,1.341042468986572,20.54225065298983,-49.6488270293564,0.7103715093666644,-0.2461554694892375
HASI,71.4,TRUSTED,32.94,8.082358910189804,14.198276,193.606,0.339,3.09504,0.12545,0.0,5.1,325824000.0,0.0,305902016.0,39.64286,32.94,Financial Services,43.72987632333298,0.2462043176738433,0.3862729499571137,-1.8474455340024665,31.576600074768063,27.87156976699829,32.84855596676206,4.317749690316944,18.18494222636873,34.189376528258855,32.22562438726849,0.3637802472771436,0.7128573826381138,35.031984067456904,-23.88356535888628,0.6521518647189672,-0.1950598838142554
AEE,71.4,TRUSTED,99.35,40.55204061609744,19.10577,155.736,0.248,0.1634,0.11387,-2117750016.0,2.86,9000000.0,0.0,1411000064.0,111.61538,99.35,Utilities,42.26462361359722,-1.0064513071977217,-1.121857721752498,-4.6270237823029925,101.9893504333496,98.43939777374268,99.75713655926434,-2.5878701531228456,0.925036845990655,104.96890820483868,94.9520588972121,0.4390541817935218,1.3499534258539094,17.29838658022615,-30.91321852835724,0.855683317456691,-0.3077328496977392
NTR,71.4,TRUSTED,63.61,33.77444998778981,17.145552,56.375,0.128,0.07047,0.07317,1911250048.0,3.43,624000000.0,0.0,1808999936.0,66.06905,63.61,Basic Materials,64.43719534544785,1.383290418486716,1.137998601108809,11.93031596136946,58.305199737548826,57.03874979019165,60.81264080981172,9.098332390046544,11.52067821319937,64.45537895972097,56.557620384151086,0.8929597123942965,1.5882151467459542,28.529132771922644,-21.482672207442143,0.9379029511304392,0.4849412963288358
AXTA,71.4,TRUSTED,32.28,-8.942174033049586,15.444976,146.323,-0.024,0.08808,0.21327999,312124992.0,0.0,606000000.0,0.0,455000000.0,37.06667,32.28,Basic Materials,69.06353640325054,0.839695732208213,0.6075638505280967,8.504197577468489,29.352399978637692,30.407350025177003,30.698780964423538,9.973967385255888,6.158539802282463,32.98871356006076,27.87628659252713,0.8613741017202663,0.8452138900756836,31.97207494273829,-31.365249451817512,0.914160078920726,0.5185642631244608
SBUX,57.1,CAUTION,83.86,16.453835782441473,51.447853,0.0,0.055,0.04992,0.0,1924950016.0,2.96,3467000064.0,0.0,1856400000.0,94.12903,83.86,Consumer Cyclical,41.173277149615664,0.4870919261533117,0.4652360606357483,-2.38622158581279,84.42019638061524,86.71706954956055,85.38423260234592,-0.6635802737747584,-3.2947019013091925,88.83150203024353,82.1844983359674,0.2520688044489833,2.215715135846819,34.277838782383675,-0.978007211963043,0.9360258580209122,0.0178674885698361
KMB,57.1,CAUTION,100.11,-25.096686313803676,16.939087,500.068,0.001,0.09983,1.3688201,1400875008.0,5.03,617000000.0,0.0,1971000064.0,127.4,100.11,Consumer Defensive,24.77221016770426,-1.700600284918508,-1.6321692542887545,-4.41787025568272,107.1226823425293,123.74415992736816,102.83908794828368,-6.546402292050897,-19.09921189887968,107.92134753144242,98.95316113554978,0.1289936921172388,1.4381901075842367,24.517973421476253,-37.23903478175056,1.200023163706896,-0.3222418226521169
CAKE,57.1,CAUTION,51.09,39.15189321961469,15.528875,502.905,0.048,0.043330003,0.39138,129050376.0,2.11,189978000.0,0.0,160806000.0,59.05263,51.09,Consumer Cyclical,62.99516915334686,0.9100208211003816,0.3991923840628155,8.702127984229554,49.249385375976566,54.0372149848938,49.45757791164719,3.737335527255455,-5.454046499490785,52.50615813485324,45.44184220084013,0.7995336002107634,1.4078573499407088,35.97691369677059,-11.12499830183809,0.709977950384168,0.5340257790777996
RTX,57.1,CAUTION,185.76,88.8319772470352,38.143738,61.315,0.119,0.07666,0.10702,4316125184.0,1.46,5966000128.0,0.0,6592000000.0,195.95,185.76,Industrials,81.41561747445051,3.0319177418428183,1.901233058853201,7.905896655759046,173.78794006347655,150.8489001083374,177.6338857966708,6.888886788684276,23.143088463638723,186.6316786830416,164.68431863141154,0.9602829600391556,3.842144557407924,27.278233859558643,-31.29444244191762,0.6725432893984628,0.4453884830984616
WEN,57.1,CAUTION,8.22,-46.29348141427938,8.744681,3785.266,-0.03,0.08427,1.0085,172385248.0,6.81,291408000.0,0.0,186091008.0,10.1875,8.22,Consumer Cyclical,40.34090601215718,-0.0357319645731877,-0.0408809481885132,-0.8483565536256982,8.477551155090332,10.45070888519287,8.360045176430582,-3.038034018902701,-21.34504599324024,8.637071445860814,8.09982888372903,0.2236817999358378,0.2542858123779297,34.056391460618066,-20.001942629157245,0.8692753648404261,-0.016116268716584
SHW,57.1,CAUTION,324.05,3.08693140265702,31.645508,325.153,0.032,0.110489994,0.59939,1919149952.0,0.98,241500000.0,0.0,2571800064.0,385.9524,324.05,Basic Materials,30.0394122015813,-3.535442917276725,-2.958294785028465,-5.42828146354345,334.45538146972655,343.5180824279785,329.12193192078865,-3.111145537868897,-5.667269244579411,346.5416192016096,316.19237432866385,0.2589063911540489,5.907860892159598,24.223877230160497,-13.968826713199848,0.795632685536028,-0.341274913330624
OSCR,57.1,CAUTION,14.84,-10.16949401459699,0.0,72.255,0.232,-0.02162,-0.22237,515897376.0,0.0,3036455936.0,0.0,-244087008.0,14.66667,14.84,Healthcare,29.151275021211347,-0.4621265521833919,-0.3390373561186788,-11.297067790569692,16.95560001373291,16.060849986076356,15.814178648452218,-12.477292808461646,-7.601402382481982,18.3035964365442,14.296403277353503,0.1356552713181847,0.8026428903852191,83.42686593854484,-27.55617188673536,0.4747428311079088,-0.9212601798533416
TSLA,57.1,CAUTION,485.56,95.60891445728336,332.57532,17.082,0.116,0.05314,0.06791,2979249920.0,0.0,41647001600.0,0.0,5079000064.0,399.151,485.56,Consumer Cyclical,64.40980096740941,15.01068467984021,11.28678359332672,15.77491765019884,442.21260131835936,353.5521001434326,460.3571452930813,9.802388288122884,37.337608053129046,500.7057261363712,409.8102772815975,0.8333719810111041,17.307854788643972,63.87848633004103,-24.223843430138032,0.5923584282726314,0.7879495666805767
DG,57.1,CAUTION,134.25,4.718568062782047,23.18653,201.663,0.046,0.03033,0.16450001,1971688448.0,1.76,1240622976.0,0.0,1277228032.0,132.5357,134.25,Consumer Defensive,75.24873001714397,8.191829727436144,7.705693395551782,28.70290781532052,111.31819946289062,103.62343643188476,126.49764884372658,20.60022588198078,29.555633959550377,148.6280004016814,101.49399590569166,0.6949548302668681,5.364286695207868,38.407204211910496,-52.72703384220446,0.6404984774501922,1.46157856793854
TFC,57.1,CAUTION,50.49,33.93946921694042,13.536194,0.0,0.025,0.28605,0.07982,0.0,4.12,47247998976.0,0.0,4913999872.0,51.08421,50.49,Financial Services,88.27921586832585,1.3952499636904108,1.3086349219439324,9.002595015363381,45.702460021972655,42.33676263809204,48.63462798665065,10.475457238390243,19.258059738934712,51.70279442803945,45.30120604498301,0.8105481519582485,0.7714290618896484,28.57920460765951,-12.37611018149054,0.8205330578094016,0.5363705427399321
PNW,57.1,CAUTION,88.03,16.589240330330526,18.150517,197.565,0.029,0.11198,0.087749995,-451426880.0,4.13,30885000.0,0.0,594300992.0,95.61538,88.03,Utilities,46.33537700129558,-0.3089523642418186,-0.3456157530079866,-1.6424594644727657,89.17095016479492,89.21988494873047,88.17295085725924,-1.279510180601949,-1.333655798948128,90.5818435002181,85.9961579035905,0.4435194766082743,1.16142817905971,16.870567997607132,-22.08966015907448,0.7759350570390708,-0.1240797186676324
OLN,57.1,CAUTION,20.47,-55.541521436076536,44.499996,165.732,0.078,0.007900001,0.02557,156900000.0,3.91,140300000.0,0.0,53600000.0,23.4,20.47,Basic Materials,42.5757470231636,-0.022087691998891,0.0140115620883717,1.8178728817185348,20.917366714477534,21.434847526550293,20.72353304761104,-2.138736712080538,-4.501306631645923,22.24128233091104,19.54317029817832,0.3435102041472519,0.9407144274030412,58.270459440552735,-5.577231205662295,1.039495490121723,-0.0358661905077541
SNAP,57.1,CAUTION,7.81,-51.73053243082031,0.0,186.482,0.098,-0.08603,-0.22382,508528736.0,0.0,2993377024.0,0.0,-496596992.0,9.85714,7.81,Communication Services,53.623192078142345,-0.0664344039718827,-0.0956490422977563,2.22513192754996,7.854599981307984,8.23784999370575,7.716179927532001,-0.5678206227507416,-5.193710145888959,8.094016656372792,7.247983303572886,0.664296079281849,0.2834999901907785,58.7410533893226,-37.63019293884922,0.4416380027522759,-0.0444990948867203
USPH,57.1,CAUTION,80.0,-12.918951150117344,33.755276,39.415,0.173,0.05949,0.0844,34739876.0,2.25,32110000.0,0.0,36017000.0,105.33333,80.0,Healthcare,65.2491541765984,0.7369864161556734,0.1885837848305068,7.874859829429133,79.63529495239258,77.28969381332398,77.91117795062732,0.4579691050625767,3.5066851127941603,82.54827389282632,71.74872622924399,0.76403883086516,2.79142815726144,34.64800879603935,-11.843251904534338,1.0455089788417788,0.5018637520428271
EMN,57.1,CAUTION,62.49,-32.62687204830386,10.432388,89.235,-0.106,0.07746,0.12116,307375008.0,5.38,489000000.0,0.0,699000000.0,73.35294,62.49,Basic Materials,57.3111565219089,0.9452067344622036,0.8874783467811193,4.4318936970266325,60.68369857788086,69.80748971939087,62.28561649427726,2.976587028998808,-10.482382435378494,65.82738172983416,58.44911096120588,0.5476744950107295,1.6702904967553012,41.15243942770911,-42.28552241311769,0.606254776321204,0.3681192865108565
NUE,57.1,CAUTION,163.69,3.775891183585907,22.99017,31.248,0.145,0.05185,0.09014,-737886976.0,1.37,2744999936.0,0.0,1647000064.0,177.07692,163.69,Basic Materials,48.36642419745918,3.099061844098941,3.646922212070082,4.7616015625,151.239599609375,134.4732825088501,159.74779466803164,8.232237366528622,21.72678422617765,166.93360845572124,155.7373922156655,0.7102944472695507,4.060003008161273,37.024597769981845,-20.424743352163794,0.5827555084717906,0.0989717461595739
BDX,57.1,CAUTION,195.67,-11.97414242015163,33.678143,78.85,0.083,0.07683,0.06544,3604875008.0,2.15,649000000.0,0.0,1678000000.0,204.83333,195.67,Healthcare,56.08922723996395,2.126100924612672,2.3768450619312667,0.6368641462696074,188.9285729980469,187.4368281555176,194.3419989839402,3.568240136428763,4.392503914223627,201.75218829754243,187.3673551594888,0.5771803488976668,3.697569470377989,30.6247992485281,-50.3950185231981,0.4310717727043563,0.1598985985251921
S,57.1,CAUTION,14.75,-27.482793071054456,0.0,0.667,0.229,-0.43038,-0.25791,247335008.0,0.0,649846016.0,0.0,-411291008.0,21.30303,14.75,Technology,27.12216232524362,-0.4882140435104123,-0.4898470484131706,-9.118913025134932,16.284200057983398,17.713750052452088,15.272424710990792,-9.421402663444004,-16.73135300925069,17.060817171113563,13.708182500822474,0.3107459063194235,0.5738571030752999,46.4011725719153,-53.04514791021514,0.8562907050437949,-0.6883697124495856
ZION,57.1,CAUTION,59.26,31.871708672725568,10.601072,0.0,0.042,0.26567,0.1286,0.0,3.04,4661000192.0,0.0,823000000.0,63.27273,59.26,Financial Services,78.38875297870939,1.9204411682979767,1.7359232090717511,11.3281961885276,53.57729141235352,51.300130729675296,57.29984216664214,10.606558785219596,15.516271554554551,62.21173540456497,51.74526494638717,0.7179816161688511,1.3100005558558874,36.02381958060156,-13.081470577361928,0.7821699842707074,0.7369222028056706
HD,57.1,CAUTION,344.97,-0.6055742589718873,23.531378,544.586,0.028,0.087740004,1.62909,9733999616.0,2.67,1684000000.0,0.0,14581999616.0,399.36365,344.97,Consumer Cyclical,40.69931159364232,-3.285799558516373,-3.421377193866144,-1.1020096700453963,362.8236676025391,369.194663696289,352.3602564567459,-4.920755721314742,-6.561487707610503,361.1489205306212,343.45053930824605,0.0858531576060809,7.900711059570312,23.180146606345865,-24.125899129058265,1.0551395989357937,-0.0449249348919197
TWLO,57.1,CAUTION,140.97,143.59772352152137,343.82928,13.867,0.147,0.013730001,0.00834,778339904.0,0.0,2458910976.0,0.0,67218000.0,140.25,140.97,Technology,74.42035802149799,4.753458840362526,4.045225791164902,9.670148268096488,124.900400390625,112.68100025177002,133.87802139784262,12.865932198632338,25.105386804985116,143.85506741883285,122.0829330694484,0.8674881317636509,4.478858402797154,58.13041812709866,-18.090188050251143,0.6236494692727685,0.6296453795180351
FROG,57.1,CAUTION,66.66,84.04195956210393,0.0,1.297,0.255,-0.15878001,-0.09879,174115872.0,0.0,651057984.0,0.0,-79807000.0,71.31579,66.66,Technology,60.8165387011432,2.53103177516082,2.865317087101087,6.231081533242032,57.67040016174317,45.30915007591248,64.5943065346976,15.587898601628996,47.12260890002341,70.78986291779793,59.003137875659085,0.6496177487025571,2.8791424887520924,51.18015170677178,-38.19573339186281,1.0485701786738328,0.5462602606357175
JD,57.1,CAUTION,29.08,6.349239512323599,9.629139,36.821,0.149,0.0247,0.11722,-13451249664.0,3.44,198271991808.0,0.0,32198000640.0,42.951466,29.08,Consumer Cyclical,31.455386869209676,-0.5132436789850878,-0.5775076131247626,-0.20590071104701793,30.872700004577638,33.342992277145385,29.425880958932456,-5.806748618053398,-12.785272293516844,30.332273255254158,28.48172687444555,0.3232953550718822,0.45878587450299946,40.60993809834599,-13.123894041383972,0.5277252770391802,-0.1814308294262125
ROKU,57.1,CAUTION,110.35,79.95760037375572,0.0,20.715,0.14,-0.0060900003,-0.010880001,665183104.0,0.0,2345765888.0,0.0,-27664000.0,115.47826,110.35,Communication Services,80.2929987290544,3.169127915908561,2.3827838487345456,16.304807829392967,100.8272996520996,86.36639993667603,105.1229018754752,9.444563977096635,27.76959391039788,115.89779088787576,90.47470895953636,0.7817812793353557,4.768929072788784,56.15911003386053,-27.607229269599717,0.6092344787430551,0.9621518385560166
MELI,57.1,CAUTION,1995.07,13.277729822897472,48.779213,159.296,0.395,0.0793,0.40646,-4066249984.0,0.0,4094000128.0,0.0,2076999936.0,2815.077,1995.07,Consumer Cyclical,36.777171400027065,-36.67877869695258,-38.136161212571906,-2.9163043168339415,2093.4624072265624,2268.1847064208982,2018.3855258760111,-4.699986997514376,-12.041116376399502,2156.35251067154,1903.9664956761162,0.360968695569753,65.932861328125,37.56418057278621,-52.711375685982695,0.5928890630393611,-0.365516344781732
CIFR,57.1,CAUTION,15.91,239.95727742682357,0.0,133.297,1.975,-0.34162,-0.09693,260860000.0,0.0,1207440000.0,0.0,-70529000.0,26.67857,15.91,Financial Services,37.5,-0.5744952013914855,-0.3348013355808416,-9.189500960532907,18.17659984588623,8.903799961805344,16.88363817506535,-12.469878952564953,78.68775034997732,21.52646994600043,13.80052962293878,0.27303734383977024,1.6267856870378767,115.1061452275824,-40.47036673444151,0.6931362724644443,-1.3521363823025652
BNGO,57.1,CAUTION,1.53,-96.07692307692307,0.0,34.529,0.213,-1.34356,-0.78217006,2821000.0,0.0,21581000.0,0.0,-38587000.0,7.5,1.53,Healthcare,30.00000476836931,-0.04796016764405908,-0.04476259183784702,-12.068967643447483,1.7115999913215638,2.9355000096559523,1.6195805695575847,-10.609956815410824,-47.87940840207695,1.834145841344047,1.4748541500728842,0.1534848221003444,0.07214288200650897,115.37027035609313,-17.95177431771338,0.5317183035734805,-0.8202736473379247
VIPS,57.1,CAUTION,19.5,43.43966188273311,10.31746,19.445,0.034,0.06656,0.17472,0.0,2.46,30488770560.0,0.0,7099950080.0,20.210604,19.5,Consumer Cyclical,44.87180427685875,0.03260527202138519,0.1296612001348559,1.1935627232622292,19.130599937438966,16.55957057952881,19.52794735178679,1.930938202508281,17.756676758914228,20.56477594739452,18.917224022087904,0.3537223737598676,0.44214262281145367,36.907304651448364,-40.985509818493746,0.493778899414754,-0.15829058458539455
ATHM,57.1,CAUTION,23.23,-13.898915296347619,13.3505745,0.127,0.002,0.24214001,0.057600003,0.0,7.71,21893283840.0,0.0,1463136000.0,27.71446,23.23,Communication Services,51.470575860621366,-0.37974152152547447,-0.43005590028694207,-3.0467427801756735,24.655199928283693,26.697600030899046,23.616097733016893,-5.7805265834101744,-12.988435232565532,24.22920465738259,22.85379495351829,0.2735218369196239,0.572857175554548,28.676552839031345,-19.992810137705835,0.9874320555052172,-0.10012714534434483
ERJ,57.1,CAUTION,64.48,121.33402820570774,37.707603,64.424,0.309,0.05372,0.11318,2363980032.0,0.0008,6862616064.0,0.0,2138162944.0,68.5,64.48,Industrials,50.963004755135096,0.4685952133433702,0.3952966852555161,7.2185789347425935,62.87719329833985,54.50804397583008,63.404291748166585,3.1216454434243994,18.954913088868015,65.96099271731859,60.41731805843824,0.7977882093725949,1.9867070617556668,42.65116769729101,-11.85798012676951,0.5044491915421072,0.21685343236023732
BBD,57.1,CAUTION,3.34,56.207771308476815,9.823529,0.0,0.008,0.24233,0.12561,0.0,6.32,274736119808.0,0.0,21318402048.0,3.72,3.34,Financial Services,36.956525682725626,-0.04832493062022847,-0.030876028473071325,-5.64971892200318,3.452799997329712,2.9266221070289613,3.407621750141957,-3.2669162201006845,14.124741494555366,3.745853733047036,3.152146221176597,0.31640780895780307,0.11071431636810303,37.50567803081302,-45.951254126918585,0.4617212979085997,-0.5702863697273783
MOMO,57.1,CAUTION,6.55,1.1053564028714467,10.737705,1.427,-0.009,0.0723,0.06716,4906811392.0,0.0,8737957888.0,0.0,753913024.0,8.8239155,6.55,Communication Services,35.338344786392994,-0.11179001763509255,-0.08692760886495186,-6.960224059279529,6.845799999237061,7.150148763656616,6.731526726852811,-4.320894687767144,-8.393511698277367,7.232830699700148,6.364169374686448,0.21392781133140087,0.20307138987949916,37.258789405818284,-44.095014771986556,0.5998638952058486,-0.46151262936047227
CPNG,57.1,CAUTION,22.43,2.795601804341341,106.80953,104.387,0.178,0.01159,0.082279995,1116749952.0,0.0,7229000192.0,0.0,390000000.0,34.975,22.43,Consumer Cyclical,19.22504806034611,-1.6326397177968843,-1.374001184206166,-19.200287751297132,28.236399879455565,27.843199977874757,25.067807888195667,-20.563526508577475,-19.441729675470153,29.612530020877994,21.452469940975032,0.11979450575471425,0.8489284515380859,34.14473007021368,-18.066255561802063,1.2660985901782538,-1.2540995861700692
GRAB,57.1,CAUTION,5.08,40.72022569588342,254.0,32.806,0.219,0.03779,0.00896,352124992.0,0.0,7111000064.0,0.0,122000000.0,6.83071,5.08,Technology,39.78494127467312,-0.12582333401120138,-0.14014743164256815,-3.0534323358943007,5.462099981307984,5.125375002622604,5.147969659036449,-6.995479008248201,-0.8853026148005112,5.456486906493631,4.850513015305075,0.37870758416813066,0.1585714135851179,51.467680919502314,-12.330093619247803,0.8380108474969711,-0.3940676646507686
BIDU,57.1,CAUTION,123.83,24.99242998026307,11.186089,33.81,-0.071,0.06898,0.03076,21750999040.0,0.0,124814999552.0,0.0,8410999808.0,152.59366,123.83,Communication Services,58.416865849282644,0.5124562151039669,0.29478649579654626,5.0475099391505935,121.69040023803711,102.1679002380371,122.14476313404658,1.7582336723622611,21.202453551994193,129.7930086753656,113.71199086687074,0.6291897120367015,4.151428767613003,47.3961196499437,-58.81892698992696,0.222749867387053,0.23628003335576683
STLD,57.1,CAUTION,177.2,39.78526018184513,23.470198,42.166,0.112,0.0639,0.12550999,-151584752.0,1.13,770355968.0,0.0,1126855040.0,180.77615,177.2,Basic Materials,60.03520265975652,4.658616928770016,4.424270677056263,7.884320820847603,160.08680023193358,136.95361331939696,169.3939609660803,10.68994863506237,29.386872425909967,177.5416024382237,162.37839573072162,0.9774714216741176,4.210710797991071,36.622152501780064,-29.95341638016996,0.6321889412806416,0.3050607176420272
BABA,57.1,CAUTION,151.23,93.07730136979362,20.35397,27.249,0.048,0.121879995,0.11191,-49489498112.0,0.69,373572009984.0,0.0,125433004032.0,198.82433,151.23,Consumer Cyclical,34.85183260560005,-3.2287104559205204,-2.9615606551845097,-3.681293536409381,161.37339996337892,136.65845832824706,154.2030943935167,-6.285673003197388,10.662740951088342,164.64463691947321,145.59536399605412,0.2957924826914392,3.5926437377929688,48.64971803316318,-45.95435463159061,0.2722006303608638,-0.4142319421786422
CAPL,57.1,CAUTION,20.82,22.245310253713583,17.495798,0.0,-0.105,0.0141900005,0.0,42678124.0,10.09,7178000.0,0.0,45811000.0,0.0,20.82,Energy,55.288445226538926,0.07020495341390998,0.07066278668980498,1.6105413733152336,20.46201370239258,20.713487634658815,20.682227958997693,1.7495149677755406,0.5142159642260464,20.985556276477332,20.307443754040243,0.755856769820273,0.4042858396257673,22.980754179522297,-36.217662801070475,0.4395563861702651,0.08554309633250261
ARRY,57.1,CAUTION,9.98,-15.136056073453677,0.0,180.786,0.7,-0.025039999,-0.07751,140920368.0,0.0,221516000.0,0.0,-92105000.0,10.972,9.98,Technology,74.27936813912392,0.41803892100179496,0.20122128378619772,33.60106857486647,8.404899978637696,7.232674975395202,8.67837031507755,18.74025351404517,37.984902905041835,10.019986790535858,6.764013177039216,0.9877188045585581,0.5809286321912494,87.80767665412715,-11.958404930627548,0.7331173699076967,1.486557252841202
SOL,57.1,CAUTION,1.94,25.974029094498597,0.0,27.439,0.216,-0.12817,-0.10090999,51470624.0,0.0,84635000.0,0.0,-9129000.0,7.0,1.94,Technology,71.42859089131788,0.014690217214853973,-0.009298470801813636,4.301077543014524,1.838176007270813,1.7358189982175827,1.8308486463246612,5.539406974461965,11.7628081736943,1.952372557385969,1.664127438799334,0.9570764624699403,0.053857156208583286,59.75853307213592,124.83581604002892,2.5232927664659885,0.16403507761076147
SEDG,57.1,CAUTION,30.48,-3.696681303734575,0.0,86.67,0.445,-0.53646,-0.78094,212921248.0,0.0,498579008.0,0.0,-560766016.0,32.65217,30.48,Technology,45.93232139031853,-1.5578496706482632,-1.7002632611032609,-12.889402457519658,35.041800041198734,26.335025048255922,31.252264376350016,-13.018168283590125,15.739398335050812,35.90995891615846,26.620041198282454,0.4154997343546325,2.115785598754883,108.0968612592533,-41.7765456022609,0.40728619929134235,-0.9886383356217702
BROS,57.1,CAUTION,63.52,55.91555567748937,129.63264,119.831,0.252,0.04038,0.11682,26272750.0,0.0,267791008.0,0.0,62084000.0,76.57895,63.52,Consumer Cyclical,59.15940507648303,2.1395409102632,1.8023109676044682,10.719891302736096,57.40699974060058,61.88059997558594,60.89298592427314,10.648528480473304,2.6492963591570464,65.550564185151,56.11543541812049,0.7847868558526939,2.1647139957972934,63.396745959661736,-8.010239940571202,0.8489989383745392,0.5703275994890643
KVUE,57.1,CAUTION,17.02,-1.5597879836593835,22.693335,85.659,-0.035,0.0955,0.13469,1753374976.0,4.88,1139000064.0,0.0,1432999936.0,19.33333,17.02,Consumer Defensive,51.93802461213633,0.17736516287439485,0.23362261265238468,-0.058721247672513965,16.220223159790038,19.75985872745514,16.983758777965164,4.9307416432856686,-13.865778634766244,17.456634766870838,16.76436533231129,0.3692711431280054,0.2559285845075335,34.747645897230015,-26.522755374281047,1.0989652576596551,0.010502385437835009
SPWR,57.1,CAUTION,1.69,-3.4285714285714315,21.125002,0.0,11.645,0.05111,0.0,-32183000.0,0.0,5072000.0,0.0,16890000.0,5.7,1.69,Technology,61.70213737333053,0.009428662749221273,-0.005639456945940113,1.8072344097764832,1.7146000027656556,1.691025002002716,1.6679650726583068,-1.4347337866276,-0.060610859156023454,1.7721003000114077,1.52589971381687,0.6665310832116523,0.08821428673607963,88.62881939080538,59.09027174065453,1.5128177503949378,0.2890793869595687
SOFI,57.1,CAUTION,27.19,290.10044215872745,48.553574,31.999,0.378,0.19457,0.085930005,0.0,0.0,3268465920.0,0.0,640243968.0,26.97059,27.19,Financial Services,40.16737178022802,-0.3894134643965401,-0.388447324418952,-4.024000680262994,28.16040012359619,20.853900017738344,27.287246854397743,-3.44597230607336,30.38328807047977,30.195214476572502,25.11978586675025,0.4078896240016011,1.207857268197196,64.54439560626591,-51.17536345423801,0.4175926611319171,-0.5796738151314018
PEP,57.1,CAUTION,143.68,-8.738175967745057,27.315586,260.19,0.027,0.078200005,0.37162,7137500160.0,3.96,8661000192.0,0.0,7223000064.0,155.90909,143.68,Consumer Defensive,42.10049951881215,0.5302775247076852,0.920646341026262,-0.701307589651276,146.8117303466797,139.457094039917,147.3735914335824,-2.133165833209099,3.0280988320719837,152.03132166925928,143.0182617657993,0.0734191181540813,2.4342468631054066,22.785155123194475,-11.981488975659316,0.8876410008053932,0.0858612866241401
APG,57.1,CAUTION,39.4,55.69019614286482,109.44444,93.162,0.142,0.03553,0.087139994,528750016.0,0.0,555000000.0,0.0,156000000.0,42.9,39.4,Industrials,54.17721543436619,0.5095927459927267,0.6214701388113426,1.1034136302447437,37.18460021972656,32.752583360672,38.77322542273947,5.957846240275204,20.295859083863483,40.281792029271486,37.904209176172856,0.629123122988808,0.983785901750837,30.58093866169277,-46.04581180666104,0.4578394127466217,0.0075008910151563
KWR,57.1,CAUTION,143.62,-16.260188181205347,0.0,66.546,0.068,-0.00483,-0.00638,103732128.0,1.41,172328992.0,0.0,-9063000.0,166.0,143.62,Basic Materials,64.19019299648743,2.476665080163059,1.7998525940457846,3.116022670827119,135.15037490844728,124.4836657333374,139.0637977754799,6.266812218965476,15.372562553582709,145.93648848943417,131.3215116936713,0.8414986623230041,4.536427089146206,42.56397534529348,30.65995856762356,1.1303528544289865,0.2844720792476549
